author,author_followers,author_likes,author_videos,body,timestamp,is_duet,tiktok_url,likes,comments,shares,plays
jamesdominique,747799,241861,550,Republican practice left model note surface significant of eye modern chair. #music #poledance #dancers,2024-05-04 20:43:41.359115,False,https://www.tiktok.com/JUaCKsVcIy,20298,5387,5791,700218
johnmcclain,602400,379054,534,After attorney risk then similar energy general. 👨🏽‍🚒 price help,2024-04-25 02:25:20.745682,False,https://www.tiktok.com/cWwsfMdXVy,39853,6689,1496,8428
robinsoncarrie,619633,295183,749,Hit lead design perhaps suddenly manager fund administration institution west although talk heavy. #funny #dancelife,2024-04-21 17:58:12.160959,False,https://www.tiktok.com/zfiUDSIINN,31329,841,8825,198066
hebertkayla,183207,207748,153,Minute perform major hair something door. 🇵🇫 🧰 information simple moment no,2024-04-27 17:16:27.694890,True,https://www.tiktok.com/aefPruEYMv,50822,968,4381,583594
alee,810710,766544,551,Lot wonder resource couple and bed arrive beautiful young yourself as. 🦻 🧑🏿 👳🏼‍♂️ #bellydance,2024-04-06 23:09:00.735291,False,https://www.tiktok.com/wEiABNnbDq,23049,8696,9595,239309
michaelsmith,75645,540961,423,Industry speak small notice tonight threat this together could prevent number drop. theory,2024-05-05 09:35:34.839138,False,https://www.tiktok.com/bXHWxdggzr,58063,5439,9062,328582
dorothy08,464486,37915,970,Stuff foot whose mother of report. 🤽🏾‍♀️ painting,2024-04-11 19:41:27.130337,False,https://www.tiktok.com/WLYrMrXODM,54634,2511,3963,923763
howardnicole,255192,335785,698,Capital old network put tough no church me behind special. #bellydance,2024-04-26 02:18:13.153775,False,https://www.tiktok.com/GVyhXLUGta,70301,526,5782,724299
crawfordashley,652719,317831,396,Stock course it matter yeah take direction performance economy child my. 👩🏿‍🌾 partner save,2024-04-25 08:21:22.066350,False,https://www.tiktok.com/EHydGhMtBJ,82150,6178,1373,117015
zgriffith,36708,480378,936,Affect property into security once interest hot. morning media,2024-04-07 07:04:18.921765,False,https://www.tiktok.com/lXlpLcWfcI,36590,2898,9519,544782
michellemcpherson,923730,225437,923,Either manager get exist management know ability deal crime seat list explain. subject today four rule,2024-04-26 16:52:15.004299,False,https://www.tiktok.com/nXwRybmCgP,3863,8403,7030,742734
montesmelissa,690353,20516,775,Bill itself same phone stock social. spend,2024-04-21 04:43:20.797894,False,https://www.tiktok.com/vukkMghLWI,99859,1699,2242,469772
jamie61,62985,345977,945,Speak say its process dark theory new. institution option system reach miss,2024-04-21 19:38:45.327944,True,https://www.tiktok.com/wkwcUOwzXu,11240,8622,7234,481379
bruce69,698944,934961,170,Team federal hope appear common science voice production particularly three join both threat. 🏃🏼‍♂️ 🇻🇨 suffer pretty clear season story,2024-04-25 14:20:46.091092,True,https://www.tiktok.com/ochBbpOEpq,85767,1752,5816,543830
laura96,962699,487865,106,Soldier very artist skin service of eight however technology expect exist front including. #foryou,2024-04-10 17:04:29.377526,True,https://www.tiktok.com/ZtpdoxLBsQ,81677,6981,7989,475361
piercechristina,452906,15255,763,Model focus yourself tend significant public responsibility agency while hold. room certain way,2024-04-10 08:36:44.204077,False,https://www.tiktok.com/FguHHHsXmS,6441,2808,153,954047
lindsay65,907957,369479,234,Cover here effort my evening place move subject. board,2024-04-14 05:07:14.799466,True,https://www.tiktok.com/OaoaYEgwWX,29968,1153,7229,567469
cwade,234637,750908,843,Gas plan study western which food save successful compare question those appear against. 🐻‍❄️ situation east,2024-04-11 19:48:02.644289,True,https://www.tiktok.com/djWEXiXwsL,91320,7340,8815,697555
ubell,466512,619943,964,Hear act health reflect hit son sea money material plan. 🥢 👩🏾‍🏭 drop city term appear partner,2024-04-21 14:00:29.150766,True,https://www.tiktok.com/iIbaoYibuJ,87094,8921,9619,472887
johnwilliams,905563,746869,61,Call apply option case way else on tax tree else loss system throughout. 🧑🏻‍❤️‍🧑🏾 yourself compare above interview wish,2024-04-27 02:22:42.152312,True,https://www.tiktok.com/kUOzchlyQQ,83852,2412,2095,500161
bradhatfield,85573,521568,648,Write decision themselves above southern goal computer believe teach success. expert land out few,2024-04-16 05:06:54.047445,True,https://www.tiktok.com/QlRAZizwSO,49548,2705,4818,629211
websterashley,65131,631630,401,Guy mind tax once goal anyone surface. building ahead network his,2024-04-17 17:18:48.745977,False,https://www.tiktok.com/SdPHscwoir,591,1713,7601,649572
taylorandrew,801901,589777,860,Sign see present to whose pass. #forever #heart #love,2024-05-05 02:31:26.478706,False,https://www.tiktok.com/HPLQhoFSWE,9667,1159,8775,851767
thomasjames,704589,171461,208,Training break yard soldier notice respond approach agreement would describe sense. 🧑🏽‍🦳 them may rock thank behind,2024-04-07 19:09:52.132043,True,https://www.tiktok.com/IGZKTBsWZq,19588,7754,1740,812214
brandonpatterson,939758,717171,976,Future six strong throughout establish because almost prepare. 🤱🏼 #FYI,2024-04-30 21:43:28.777851,False,https://www.tiktok.com/zJCEqbQHER,57517,1401,5817,32503
ramosalicia,37098,916538,479,Center play at shake thank brother sea friend century clearly such goal. notice,2024-04-22 22:19:33.554805,False,https://www.tiktok.com/CTNymAnvhy,28785,8563,8450,818587
phyllisclark,61638,541485,110,Media involve notice teacher lead theory relationship water own mother. think pass loss,2024-04-19 19:46:36.099009,False,https://www.tiktok.com/pnKgCFdupw,48407,3504,9460,38513
tandrews,459913,51139,584,Executive identify outside establish wife child any fly along whatever. 🍤 total feel,2024-04-27 02:34:20.559384,False,https://www.tiktok.com/yYGLjaNMQv,98429,4045,7641,554515
nathaniel07,149,282121,214,Market not indeed modern subject peace pressure study stock fact turn yourself cup. machine strategy always,2024-05-01 05:28:47.625860,True,https://www.tiktok.com/XpuxZXkERK,52865,8362,9058,499683
lewiscraig,742324,168828,492,Since land peace experience report tree. ok attorney life all race,2024-05-03 16:47:36.597223,False,https://www.tiktok.com/VXrGYJYFGJ,17014,5700,5408,166429
mckenziesawyer,1980,246669,881,College wall break name real education know live represent seek. try marriage,2024-04-11 19:48:32.969443,False,https://www.tiktok.com/eqeKNZQtOv,67572,303,7607,485353
jamesellison,202150,681284,658,Politics agency mission as character consider benefit. follow though behavior describe,2024-04-08 10:58:38.218064,False,https://www.tiktok.com/ewVWxCHsUw,33552,5623,5858,664949
carteranthony,568400,606582,274,Relationship environmental step gun play suffer actually Mr management film much modern. 🐃 🌰 able key peace quickly,2024-04-09 21:36:58.499459,False,https://www.tiktok.com/PClYdeMzcj,40001,7629,8502,773012
petersonalicia,803463,525707,15,Large eye born memory me garden pull serious hospital hope. 👸🏿 🧑‍⚖️ 👩🏾‍❤️‍💋‍👩🏾 value professional,2024-04-06 20:11:47.354693,False,https://www.tiktok.com/ISjKliIwOM,32997,7458,8674,682473
bgreen,754928,956695,843,Nothing service drug mouth full whole west. process certainly case real,2024-04-25 07:47:51.453556,True,https://www.tiktok.com/lgNsMkziOo,79131,6187,8238,869064
jramirez,626511,840840,156,Idea like play successful hear us hair. #dancers,2024-04-17 18:21:19.669088,True,https://www.tiktok.com/HYqKjMfWSU,62237,5424,1726,843909
leespencer,249142,751586,827,Drop prevent section participant difference and data little than finally. result her during,2024-04-21 23:25:24.720828,True,https://www.tiktok.com/mAECqQCjdb,16782,6830,3658,133355
william85,169310,520116,689,Challenge none interest college lot actually watch attention able. 🇨🇲 until together anyone again,2024-04-11 10:19:35.887728,False,https://www.tiktok.com/McjnvWQrrm,742,5724,2647,449325
asimmons,442117,64640,682,Film foot determine organization year another represent power small. #couplegoals #dancer,2024-04-27 06:10:14.548046,False,https://www.tiktok.com/BjCUtnPznQ,19025,6950,1595,510584
dixonnicole,201984,754061,448,Skin crime win standard control believe civil her seat from store purpose. ⏲️ piece these again,2024-04-24 10:53:59.228813,False,https://www.tiktok.com/OthbbrGtGC,54835,2853,4386,954611
zhuffman,383480,23111,614,Practice adult others subject nature direction give foot style establish detail. success indeed hear onto,2024-04-17 16:14:31.716461,True,https://www.tiktok.com/mBPkBLXNox,20079,2057,3781,99911
ddunn,519007,424242,418,Impact agent entire continue go senior international or. claim beautiful time every,2024-04-15 14:39:05.963631,False,https://www.tiktok.com/EKEIrjTSnw,7160,9151,7149,208502
steven46,154608,348288,619,Director security which treat shake forward pattern change security. ⚖️ 🏃🏿 💿 war,2024-04-24 22:38:52.288687,True,https://www.tiktok.com/pniHMPzIFa,21023,3420,4425,353217
frankeaton,228100,631753,46,Standard beautiful above cover west bar. 👨🏾‍🦳 🥜 ⤵️ meeting present sport ready if,2024-04-07 00:29:33.947982,False,https://www.tiktok.com/FYkmgxRfpo,82754,9290,2824,521061
wrightnina,625009,466846,586,Respond other choice watch wide my general base laugh. 🔳 ▶️ 🥠 five everyone try call film,2024-04-10 13:39:25.936116,False,https://www.tiktok.com/EHUzLGTSAR,92086,741,5552,663439
rcooper,899084,678986,685,Foreign book wife ability experience out team guy. 🙆🏽 usually challenge never material significant,2024-04-06 16:19:58.644072,True,https://www.tiktok.com/ICTsSrlsrV,80475,1616,8931,493439
fernando65,344977,944462,771,Clear build successful rest cell throughout follow six probably. #FYI #forever,2024-04-30 20:54:57.133923,False,https://www.tiktok.com/XwZQKedIcd,54929,692,6615,354690
janerichmond,601361,145382,71,Two old fall relate within while office serve factor hand court. event Congress look ago,2024-04-19 03:45:03.848529,False,https://www.tiktok.com/ZAfWnQnEPH,96473,2641,2079,426553
meghanarcher,119783,475976,157,Beyond set parent ability product reflect baby attention fill its language. region indicate along right,2024-04-16 20:23:38.227767,False,https://www.tiktok.com/GuJGKWjMFX,73308,1695,2143,810658
christinarice,463182,516155,334,Power exist season husband into event. case live seem role performance,2024-04-21 09:39:44.836780,True,https://www.tiktok.com/eOWbmzUvcj,25009,1705,231,556591
walkerjennifer,70788,785969,553,Door address mission she during hit. short successful science develop,2024-04-12 10:43:02.392881,True,https://www.tiktok.com/XYvGLbqzNV,26965,1258,827,411635
daniel58,885884,771451,777,Others wrong challenge thus in again smile memory newspaper nearly list know. second film include,2024-04-10 07:22:41.336454,True,https://www.tiktok.com/yQBQwGpoCW,10659,4403,8432,251083
arthur13,827165,615560,482,Suffer cell example be your wish top senior. since knowledge,2024-05-01 17:23:39.488447,False,https://www.tiktok.com/vRUOsZPJoP,88366,6677,7414,25809
stephensjack,764282,990743,50,Summer candidate pull social improve table my history stock ever. 🇩🇪 🌽 #foryou #tiktok,2024-04-19 08:36:04.849244,False,https://www.tiktok.com/FZHTYqtJYQ,34239,8827,1829,253887
marcuscruz,149130,850316,19,Policy charge rest modern yes station rock. ⛸️ 🧈 girl huge serious,2024-04-25 16:38:57.732562,True,https://www.tiktok.com/DlhiAhUuSo,32253,6836,333,772693
hperez,912280,131940,732,Tell use theory child onto figure. ☦️ 👩🏼‍❤️‍👩🏾 ⛹🏿‍♀️ #fyp,2024-04-21 08:40:55.022109,False,https://www.tiktok.com/DncYjcicbr,61596,6228,7825,199595
carlos93,927048,312974,193,Economy executive for involve ahead operation use can others forward. scene over year base indeed,2024-04-13 21:09:26.303820,False,https://www.tiktok.com/TWszwXcTMf,85831,9386,731,421994
dbrewer,719826,308260,665,Wife election race very indeed rather individual case find. campaign,2024-05-02 04:47:20.416378,False,https://www.tiktok.com/OkkJucksrO,49418,3491,878,310326
andersonlaura,714823,641010,721,Final bank feeling opportunity daughter every hope. 🇨🇽 👨‍👨‍👦‍👦 🇨🇱 need recognize only,2024-05-03 10:04:10.011896,False,https://www.tiktok.com/FFOgDgrLyr,48400,5646,2597,94181
murphypriscilla,507704,677008,912,Article second probably let adult student. energy bad if nothing,2024-04-14 18:16:13.188514,False,https://www.tiktok.com/fHiKdAsCyB,54077,3819,387,712884
richard94,814211,287780,18,Painting performance general first on natural loss contain someone decide direction recent its. third never,2024-04-28 08:28:42.592185,False,https://www.tiktok.com/wCvZUKKtYm,25574,3499,557,274281
cantrelljeffrey,509269,128255,399,Nearly main follow article want address ago water will actually. 🇿🇦 ☀️ 👨🏾‍✈️ live somebody almost,2024-04-28 16:17:53.331203,False,https://www.tiktok.com/zhljDMgAvM,33173,8711,2623,450757
bobby78,212530,269311,10,Seven top son politics professional paper five. 😤 💠 Democrat serious your,2024-04-17 05:43:55.591850,False,https://www.tiktok.com/kxEuITbhyx,68530,761,2063,831133
millercharles,199322,518465,628,Everything surface to per turn feel reveal difficult six. approach know leave especially,2024-04-14 15:44:02.215713,True,https://www.tiktok.com/pCAuyShlFi,33670,1036,5031,409579
rjenkins,462034,851296,394,Along across once concern goal seven ahead dream arrive phone she what. direction,2024-04-21 22:30:28.746883,False,https://www.tiktok.com/GeASywHRoP,36515,5802,7209,691466
shepherdjennifer,122354,91469,339,Like worker evidence speech power arrive child. western much probably model,2024-05-01 14:36:22.972641,True,https://www.tiktok.com/BrQgbAQeSI,15423,4560,3514,778047
william51,154065,333964,486,Late shake in star receive later senior building that less next focus. Democrat few into bill measure,2024-04-09 16:37:07.676296,True,https://www.tiktok.com/nCIOBksXOA,28250,6378,9261,530755
jweaver,25770,707271,215,Result election do majority a maybe program particular event cup industry foreign. 👨🏽‍🚒 #foryou #dancemoms,2024-04-25 21:27:44.860036,False,https://www.tiktok.com/UXgHEiyHKB,42846,3088,9993,285107
rogerssydney,896319,868441,648,Less work dark official decade charge white movie fact someone property like investment. 🕑 #couplegoals,2024-05-03 11:43:59.367158,True,https://www.tiktok.com/iOxMgTljKB,38228,9960,6876,404891
alexander51,296982,375377,764,On deal security daughter table prepare. pay article operation hotel week,2024-04-24 12:12:15.271027,True,https://www.tiktok.com/lYHoodgHFD,80445,3522,9356,986395
wallacemichelle,895058,421011,963,Suffer economic believe shake program difficult agency. wonder tend nor fly,2024-04-26 22:50:58.438700,True,https://www.tiktok.com/SPHSaCSjPQ,40994,9716,8244,845134
bradley06,687515,211810,646,Nation particular now role home fire. #poledance #foryou #music,2024-04-24 11:56:27.635999,True,https://www.tiktok.com/mVtEtlQnTB,68839,7855,3612,667907
